loc,year,mo,da,adt,juv,unkn,roll. Frame,photoN,notes,date,DOY,Zone,valid,seq,total,PR(juv),juv2,tot2,juvtot,,,,,
CINDER,1986,10,15,7,0,0,,,,10/15/1986,288,3,1,256,7,0,0,49,0,,,,,
CINDER,1986,10,15,7,0,0,,,,10/15/1986,288,3,1,257,7,0,0,49,0,,,,,
CINDER,1986,10,15,27,1,0,,,,10/15/1986,288,3,1,258,28,0.035714286,1,784,28,,,,,
CINDER,1986,10,15,11,7,0,,,,10/15/1986,288,3,1,259,18,0.388888889,49,324,126,,,,,
CINDER,1986,10,15,35,23,0,,,,10/15/1986,288,3,1,260,58,0.396551724,529,3364,1334,,,,,
CINDER,1986,10,15,4,4,0,,,,10/15/1986,288,3,1,261,8,0.5,16,64,32,,,,,
HEIDEN,1986,10,4,13,8,0,,,,10/4/1986,277,4,1,262,21,0.380952381,64,441,168,,,,,
HEIDEN,1986,10,4,20,0,0,,,,10/4/1986,277,4,1,263,20,0,0,400,0,,,,,
HEIDEN,1986,10,4,43,3,0,,,,10/4/1986,277,4,1,264,46,0.065217391,9,2116,138,,,,,
HEIDEN,1986,10,4,14,0,0,,,,10/4/1986,277,4,1,265,14,0,0,196,0,,,,,
HEIDEN,1986,10,4,53,2,0,,,,10/4/1986,277,4,1,266,55,0.036363636,4,3025,110,,,,,
HEIDEN,1986,10,4,18,1,0,,,,10/4/1986,277,4,1,267,19,0.052631579,1,361,19,,,,,
HEIDEN,1986,10,4,7,8,0,,,,10/4/1986,277,4,1,268,15,0.533333333,64,225,120,,,,,
HEIDEN,1986,10,4,6,1,0,,,,10/4/1986,277,4,1,269,7,0.142857143,1,49,7,,,,,
HEIDEN,1986,10,4,21,17,0,,,,10/4/1986,277,4,1,270,38,0.447368421,289,1444,646,,,,,
HEIDEN,1986,10,4,4,7,0,,,,10/4/1986,277,4,1,271,11,0.636363636,49,121,77,,,,,
HEIDEN,1986,10,4,7,0,0,,,,10/4/1986,277,4,1,272,7,0,0,49,0,,,,,
HEIDEN,1986,10,4,51,0,0,,,,10/4/1986,277,4,1,273,51,0,0,2601,0,,,,,
HEIDEN,1986,10,4,35,7,0,,,,10/4/1986,277,4,1,274,42,0.166666667,49,1764,294,,,,,
HEIDEN,1986,10,4,2,2,0,,,,10/4/1986,277,4,1,275,4,0.5,4,16,8,,,,,
HEIDEN,1986,10,4,24,3,0,,,,10/4/1986,277,4,1,276,27,0.111111111,9,729,81,,,,,
HEIDEN,1986,10,4,13,0,0,,,,10/4/1986,277,4,1,277,13,0,0,169,0,,,,,
HEIDEN,1986,10,4,13,0,0,,,,10/4/1986,277,4,1,278,13,0,0,169,0,,,,,
HEIDEN,1986,10,4,10,0,0,,,,10/4/1986,277,4,1,279,10,0,0,100,0,,,,,
HEIDEN,1986,10,4,3,1,0,,,,10/4/1986,277,4,1,280,4,0.25,1,16,4,,,,,
HEIDEN,1986,10,4,8,0,0,,,,10/4/1986,277,4,1,281,8,0,0,64,0,,,,,
HEIDEN,1986,10,4,6,7,0,,,,10/4/1986,277,4,1,282,13,0.538461538,49,169,91,,,,,
HEIDEN,1986,10,4,7,4,0,,,,10/4/1986,277,4,1,283,11,0.363636364,16,121,44,,,,,
HEIDEN,1986,10,4,4,6,0,,,,10/4/1986,277,4,1,284,10,0.6,36,100,60,,,,,
HEIDEN,1986,10,4,13,3,0,,,,10/4/1986,277,4,1,285,16,0.1875,9,256,48,,,,,
HEIDEN,1986,10,4,20,0,0,,,,10/4/1986,277,4,1,286,20,0,0,400,0,,,,,
HEIDEN,1986,10,4,17,0,0,,,,10/4/1986,277,4,1,287,17,0,0,289,0,,,,,
SEAL,1986,10,1,9,11,0,,,,10/1/1986,274,5,1,288,20,0.55,121,400,220,,,,,
SEAL,1986,10,1,15,0,0,,,,10/1/1986,274,5,1,289,15,0,0,225,0,,,,,
SEAL,1986,10,1,8,0,0,,,,10/1/1986,274,5,1,290,8,0,0,64,0,,,,,
SEAL,1986,10,1,21,3,0,,,,10/1/1986,274,5,1,291,24,0.125,9,576,72,,,,,
SEAL,1986,10,1,8,3,0,,,,10/1/1986,274,5,1,292,11,0.272727273,9,121,33,,,,,
SEAL,1986,10,1,6,0,0,,,,10/1/1986,274,5,1,293,6,0,0,36,0,,,,,
SEAL,1986,10,1,4,0,0,,,,10/1/1986,274,5,1,294,4,0,0,16,0,,,,,
SEAL,1986,10,1,3,0,0,,,,10/1/1986,274,5,1,295,3,0,0,9,0,,,,,
SEAL,1986,10,1,29,3,0,,,,10/1/1986,274,5,1,296,32,0.09375,9,1024,96,,,,,
SEAL,1986,10,1,19,0,0,,,,10/1/1986,274,5,1,297,19,0,0,361,0,,,,,
SEAL,1986,10,1,3,2,0,,,,10/1/1986,274,5,1,298,5,0.4,4,25,10,,,,,
SEAL,1986,10,1,11,7,0,,,,10/1/1986,274,5,1,299,18,0.388888889,49,324,126,,,,,
SEAL,1986,10,1,10,8,0,,,,10/1/1986,274,5,1,300,18,0.444444444,64,324,144,,,,,
SEAL,1986,10,1,4,2,0,,,,10/1/1986,274,5,1,301,6,0.333333333,4,36,12,,,,,
SEAL,1986,10,1,2,1,0,,,,10/1/1986,274,5,1,302,3,0.333333333,1,9,3,,,,,
SEAL,1986,10,1,15,2,0,,,,10/1/1986,274,5,1,303,17,0.117647059,4,289,34,,,,,
SEAL,1986,10,1,10,1,0,,,,10/1/1986,274,5,1,304,11,0.090909091,1,121,11,,,,,
SEAL,1986,10,1,6,5,0,,,,10/1/1986,274,5,1,305,11,0.454545455,25,121,55,,,,,
SEAL,1986,10,4,7,9,0,,,,10/4/1986,277,5,1,306,16,0.5625,81,256,144,,,,,
SEAL,1986,10,4,15,7,0,,,,10/4/1986,277,5,1,307,22,0.318181818,49,484,154,,,,,
SEAL,1986,10,4,5,0,0,,,,10/4/1986,277,5,1,308,5,0,0,25,0,,,,,
SEAL,1986,10,4,12,0,0,,,,10/4/1986,277,5,1,309,12,0,0,144,0,,,,,
SEAL,1986,10,4,3,2,0,,,,10/4/1986,277,5,1,310,5,0.4,4,25,10,,,,,
SEAL,1986,10,4,5,4,0,,,,10/4/1986,277,5,1,311,9,0.444444444,16,81,36,,,,,
SEAL,1986,10,4,0,6,0,,,,10/4/1986,277,5,1,312,6,1,36,36,36,,,,,
SEAL,1986,10,4,4,3,0,,,,10/4/1986,277,5,1,313,7,0.428571429,9,49,21,,,,,
SEAL,1986,10,4,9,3,0,,,,10/4/1986,277,5,1,314,12,0.25,9,144,36,,,,,
SEAL,1986,10,4,9,0,0,,,,10/4/1986,277,5,1,315,9,0,0,81,0,,,,,
SEAL,1986,10,4,18,1,0,,,,10/4/1986,277,5,1,316,19,0.052631579,1,361,19,,,,,
SEAL,1986,10,4,8,0,0,,,,10/4/1986,277,5,1,317,8,0,0,64,0,,,,,
SEAL,1986,10,4,8,2,0,,,,10/4/1986,277,5,1,318,10,0.2,4,100,20,,,,,
SEAL,1986,10,4,5,3,0,,,,10/4/1986,277,5,1,319,8,0.375,9,64,24,,,,,
SEAL,1986,10,4,1,0,0,,,,10/4/1986,277,5,1,320,1,0,0,1,0,,,,,
SEAL,1986,10,4,7,0,0,,,,10/4/1986,277,5,1,321,7,0,0,49,0,,,,,
SEAL,1986,10,4,23,0,0,,,,10/4/1986,277,5,1,322,23,0,0,529,0,,,,,
SEAL,1986,10,4,6,2,0,,,,10/4/1986,277,5,1,323,8,0.25,4,64,16,,,,,
SEAL,1986,10,4,7,0,0,,,,10/4/1986,277,5,1,324,7,0,0,49,0,,,,,
SEAL,1986,10,4,22,1,0,,,,10/4/1986,277,5,1,325,23,0.043478261,1,529,23,,,,,
SEAL,1986,10,4,13,0,0,,,,10/4/1986,277,5,1,326,13,0,0,169,0,,,,,
SEAL,1986,10,4,16,0,0,,,,10/4/1986,277,5,1,327,16,0,0,256,0,,,,,
SEAL,1986,10,4,14,0,0,,,,10/4/1986,277,5,1,328,14,0,0,196,0,,,,,
PHSI,1986,10,13,4,1,0,,,,10/13/1986,286,5,1,329,5,0.2,1,25,5,,,,,
PHSI,1986,10,13,4,0,0,,,,10/13/1986,286,5,1,330,4,0,0,16,0,,,,,
PHSI,1986,10,13,16,1,0,,,,10/13/1986,286,5,1,331,17,0.058823529,1,289,17,,,,,
PHSI,1986,10,13,13,2,0,,,,10/13/1986,286,5,1,332,15,0.133333333,4,225,30,,,,,
PHSI,1986,10,13,11,0,0,,,,10/13/1986,286,5,1,333,11,0,0,121,0,,,,,
PHSI,1986,10,13,7,2,0,,,,10/13/1986,286,5,1,334,9,0.222222222,4,81,18,,,,,
PHSI,1986,10,13,5,0,0,,,,10/13/1986,286,5,1,335,5,0,0,25,0,,,,,
PHSI,1986,10,13,8,1,0,,,,10/13/1986,286,5,1,336,9,0.111111111,1,81,9,,,,,
PHSI,1986,10,13,3,1,0,,,,10/13/1986,286,5,1,337,4,0.25,1,16,4,,,,,
PHSI,1986,10,13,13,2,0,,,,10/13/1986,286,5,1,338,15,0.133333333,4,225,30,,,,,
PHSI,1986,10,13,15,0,0,,,,10/13/1986,286,5,1,339,15,0,0,225,0,,,,,
PHSI,1986,10,13,10,3,0,,,,10/13/1986,286,5,1,340,13,0.230769231,9,169,39,,,,,
PHSI,1986,10,13,9,4,0,,,,10/13/1986,286,5,1,341,13,0.307692308,16,169,52,,,,,
PHSI,1986,10,13,3,0,0,,,,10/13/1986,286,5,1,342,3,0,0,9,0,,,,,
PHSI,1986,10,13,11,2,0,,,,10/13/1986,286,5,1,343,13,0.153846154,4,169,26,,,,,
PHSI,1986,10,13,6,2,0,,,,10/13/1986,286,5,1,344,8,0.25,4,64,16,,,,,
PHSI,1986,10,13,5,2,0,,,,10/13/1986,286,5,1,345,7,0.285714286,4,49,14,,,,,
PHSI,1986,10,13,10,1,0,,,,10/13/1986,286,5,1,346,11,0.090909091,1,121,11,,,,,
PHSI,1986,10,13,13,2,0,,,,10/13/1986,286,5,1,347,15,0.133333333,4,225,30,,,,,
PHSI,1986,10,13,14,1,0,,,,10/13/1986,286,5,1,348,15,0.066666667,1,225,15,,,,,
PHSI,1986,10,13,13,0,0,,,,10/13/1986,286,5,1,349,13,0,0,169,0,,,,,
PHSI,1986,10,13,7,4,0,,,,10/13/1986,286,5,1,350,11,0.363636364,16,121,44,,,,,
PHSI,1986,10,13,6,1,0,,,,10/13/1986,286,5,1,351,7,0.142857143,1,49,7,,,,,
PHSI,1986,10,13,10,1,0,,,,10/13/1986,286,5,1,352,11,0.090909091,1,121,11,,,,,
PHSI,1986,10,13,4,1,0,,,,10/13/1986,286,5,1,353,5,0.2,1,25,5,,,,,
PHSI,1986,10,13,5,1,0,,,,10/13/1986,286,5,1,354,6,0.166666667,1,36,6,,,,,
PHSI,1986,10,13,6,0,0,,,,10/13/1986,286,5,1,355,6,0,0,36,0,,,,,
PHSI,1986,10,13,12,1,0,,,,10/13/1986,286,5,1,356,13,0.076923077,1,169,13,,,,,
PHSI,1986,10,13,8,4,0,,,,10/13/1986,286,5,1,357,12,0.333333333,16,144,48,,,,,
PHSI,1986,10,13,6,1,0,,,,10/13/1986,286,5,1,358,7,0.142857143,1,49,7,,,,,
PHSI,1986,10,13,3,0,0,,,,10/13/1986,286,5,1,359,3,0,0,9,0,,,,,
PHSI,1986,10,13,10,5,0,,,,10/13/1986,286,5,1,360,15,0.333333333,25,225,75,,,,,
PHSI,1986,10,13,6,0,0,,,,10/13/1986,286,5,1,361,6,0,0,36,0,,,,,
PHSI,1986,10,13,4,4,0,,,,10/13/1986,286,5,1,362,8,0.5,16,64,32,,,,,
PHSI,1986,10,13,6,0,0,,,,10/13/1986,286,5,1,363,6,0,0,36,0,,,,,
PHSI,1986,10,13,15,0,0,,,,10/13/1986,286,5,1,364,15,0,0,225,0,,,,,
PHSI,1986,10,13,25,0,0,,,,10/13/1986,286,5,1,365,25,0,0,625,0,,,,,
PHSI,1986,10,13,6,0,0,,,,10/13/1986,286,5,1,366,6,0,0,36,0,,,,,
PHSI,1986,10,13,3,0,0,,,,10/13/1986,286,5,1,367,3,0,0,9,0,,,,,
PHSI,1986,10,13,10,7,0,,,,10/13/1986,286,5,1,368,17,0.411764706,49,289,119,,,,,
PHSI,1986,10,13,16,0,0,,,,10/13/1986,286,5,1,369,16,0,0,256,0,,,,,
PHSI,1986,10,13,9,0,0,,,,10/13/1986,286,5,1,370,9,0,0,81,0,,,,,
PHSI,1986,10,13,4,0,0,,,,10/13/1986,286,5,1,371,4,0,0,16,0,,,,,
PHSI,1986,10,13,23,22,0,,,,10/13/1986,286,5,1,372,45,0.488888889,484,2025,990,,,,,
PHSI,1986,10,13,28,3,0,,,,10/13/1986,286,5,1,373,31,0.096774194,9,961,93,,,,,
PHSI,1986,10,13,46,1,0,,,,10/13/1986,286,5,1,374,47,0.021276596,1,2209,47,,,,,
PHSI,1986,10,13,15,0,0,,,,10/13/1986,286,5,1,375,15,0,0,225,0,,,,,
NELSON,1986,10,1,10,0,0,,,,10/1/1986,274,6,1,376,10,0,0,100,0,,,,,
NELSON,1986,10,1,8,5,0,,,,10/1/1986,274,6,1,377,13,0.384615385,25,169,65,,,,,
NELSON,1986,10,1,3,1,0,,,,10/1/1986,274,6,1,378,4,0.25,1,16,4,,,,,
NELSON,1986,10,1,18,1,0,,,,10/1/1986,274,6,1,379,19,0.052631579,1,361,19,,,,,
NELSON,1986,10,1,5,3,0,,,,10/1/1986,274,6,1,380,8,0.375,9,64,24,,,,,
NELSON,1986,10,1,5,6,0,,,,10/1/1986,274,6,1,381,11,0.545454545,36,121,66,,,,,
NELSON,1986,10,1,16,4,0,,,,10/1/1986,274,6,1,382,20,0.2,16,400,80,,,,,
NELSON,1986,10,1,26,23,0,,,,10/1/1986,274,6,1,383,49,0.469387755,529,2401,1127,,,,,
NELSON,1986,10,1,23,24,0,,,,10/1/1986,274,6,1,384,47,0.510638298,576,2209,1128,,,,,
NELSON,1986,10,1,1,1,0,,,,10/1/1986,274,6,1,385,2,0.5,1,4,2,,,,,
NELSON,1986,10,1,16,9,0,,,,10/1/1986,274,6,1,386,25,0.36,81,625,225,,,,,
NELSON,1986,10,1,5,3,0,,,,10/1/1986,274,6,1,387,8,0.375,9,64,24,,,,,
NELSON,1986,10,1,12,8,0,,,,10/1/1986,274,6,1,388,20,0.4,64,400,160,,,,,
NELSON,1986,10,1,12,7,0,,,,10/1/1986,274,6,1,389,19,0.368421053,49,361,133,,,,,
NELSON,1986,10,1,12,2,0,,,,10/1/1986,274,6,1,390,14,0.142857143,4,196,28,,,,,
NELSON,1986,10,1,6,1,0,,,,10/1/1986,274,6,1,391,7,0.142857143,1,49,7,,,,,
NELSON,1986,10,1,6,4,0,,,,10/1/1986,274,6,1,392,10,0.4,16,100,40,,,,,
NELSON,1986,10,1,3,3,0,,,,10/1/1986,274,6,1,393,6,0.5,9,36,18,,,,,
NELSON,1986,10,1,6,0,0,,,,10/1/1986,274,6,1,394,6,0,0,36,0,,,,,
NELSON,1986,10,1,9,1,0,,,,10/1/1986,274,6,1,395,10,0.1,1,100,10,,,,,
NELSON,1986,10,1,2,8,0,,,,10/1/1986,274,6,1,396,10,0.8,64,100,80,,,,,
NELSON,1986,10,1,9,0,0,,,,10/1/1986,274,6,1,397,9,0,0,81,0,,,,,
NELSON,1986,10,1,16,6,0,,,,10/1/1986,274,6,1,398,22,0.272727273,36,484,132,,,,,
NELSON,1986,10,1,15,0,0,,,,10/1/1986,274,6,1,399,15,0,0,225,0,,,,,
NELSON,1986,10,1,18,10,0,,,,10/1/1986,274,6,1,400,28,0.357142857,100,784,280,,,,,
NELSON,1986,10,1,25,5,0,,,,10/1/1986,274,6,1,401,30,0.166666667,25,900,150,,,,,
NELSON,1986,10,2,114,27,0,,,,10/2/1986,275,6,1,402,141,0.191489362,729,19881,3807,,,,,
NELSON,1986,10,2,69,21,0,,,,10/2/1986,275,6,1,403,90,0.233333333,441,8100,1890,,,,,
NELSON,1986,10,2,18,13,0,,,,10/2/1986,275,6,1,404,31,0.419354839,169,961,403,,,,,
NELSON,1986,10,2,7,2,0,,,,10/2/1986,275,6,1,405,9,0.222222222,4,81,18,,,,,
NELSON,1986,10,2,5,9,0,,,,10/2/1986,275,6,1,406,14,0.642857143,81,196,126,,,,,
NELSON,1986,10,2,7,6,0,,,,10/2/1986,275,6,1,407,13,0.461538462,36,169,78,,,,,
NELSON,1986,10,2,33,33,0,,,,10/2/1986,275,6,1,408,66,0.5,1089,4356,2178,,,,,
NELSON,1986,10,2,60,0,0,,,,10/2/1986,275,6,1,409,60,0,0,3600,0,,,,,
NELSON,1986,10,2,5,4,0,,,,10/2/1986,275,6,1,410,9,0.444444444,16,81,36,,,,,
NELSON,1986,10,2,10,14,0,,,,10/2/1986,275,6,1,411,24,0.583333333,196,576,336,,,,,
NELSON,1986,10,2,28,7,0,,,,10/2/1986,275,6,1,412,35,0.2,49,1225,245,,,,,
NELSON,1986,10,2,24,3,0,,,,10/2/1986,275,6,1,413,27,0.111111111,9,729,81,,,,,
NELSON,1986,10,2,5,1,0,,,,10/2/1986,275,6,1,414,6,0.166666667,1,36,6,,,,,
NELSON,1986,10,4,2,7,0,,,,10/4/1986,277,6,1,415,9,0.777777778,49,81,63,,,,,
NELSON,1986,10,4,14,11,0,,,,10/4/1986,277,6,1,416,25,0.44,121,625,275,,,,,
NELSON,1986,10,4,5,6,0,,,,10/4/1986,277,6,1,417,11,0.545454545,36,121,66,,,,,
NELSON,1986,10,4,5,1,0,,,,10/4/1986,277,6,1,418,6,0.166666667,1,36,6,,,,,
NELSON,1986,10,4,6,4,0,,,,10/4/1986,277,6,1,419,10,0.4,16,100,40,,,,,
NELSON,1986,10,4,4,0,0,,,,10/4/1986,277,6,1,420,4,0,0,16,0,,,,,
NELSON,1986,10,4,14,7,0,,,,10/4/1986,277,6,1,421,21,0.333333333,49,441,147,,,,,
NELSON,1986,10,4,23,4,0,,,,10/4/1986,277,6,1,422,27,0.148148148,16,729,108,,,,,
NELSON,1986,10,4,10,1,0,,,,10/4/1986,277,6,1,423,11,0.090909091,1,121,11,,,,,
NELSON,1986,10,4,16,1,0,,,,10/4/1986,277,6,1,424,17,0.058823529,1,289,17,,,,,
NELSON,1986,10,4,2,1,0,,,,10/4/1986,277,6,1,425,3,0.333333333,1,9,3,,,,,
NELSON,1986,10,4,5,0,0,,,,10/4/1986,277,6,1,426,5,0,0,25,0,,,,,
NELSON,1986,10,4,8,8,0,,,,10/4/1986,277,6,1,427,16,0.5,64,256,128,,,,,
NELSON,1986,10,4,8,9,0,,,,10/4/1986,277,6,1,428,17,0.529411765,81,289,153,,,,,
NELSON,1986,10,4,3,3,0,,,,10/4/1986,277,6,1,429,6,0.5,9,36,18,,,,,
NELSON,1986,10,4,12,18,0,,,,10/4/1986,277,6,1,430,30,0.6,324,900,540,,,,,
NELSON,1986,10,4,13,25,0,,,,10/4/1986,277,6,1,431,38,0.657894737,625,1444,950,,,,,
NELSON,1986,10,4,6,10,0,,,,10/4/1986,277,6,1,432,16,0.625,100,256,160,,,,,
NELSON,1986,10,4,13,9,0,,,,10/4/1986,277,6,1,433,22,0.409090909,81,484,198,,,,,
NELSON,1986,10,4,5,7,0,,,,10/4/1986,277,6,1,434,12,0.583333333,49,144,84,,,,,
NELSON,1986,10,4,4,6,0,,,,10/4/1986,277,6,1,435,10,0.6,36,100,60,,,,,
NELSON,1986,10,4,3,6,0,,,,10/4/1986,277,6,1,436,9,0.666666667,36,81,54,,,,,
NELSON,1986,10,4,6,11,0,,,,10/4/1986,277,6,1,437,17,0.647058824,121,289,187,,,,,
NELSON,1986,10,4,14,14,0,,,,10/4/1986,277,6,1,438,28,0.5,196,784,392,,,,,
IZEMBEK,1986,10,1,20,16,0,,,,10/1/1986,274,7,1,439,36,0.444444444,256,1296,576,,,,,
IZEMBEK,1986,10,1,2,3,0,,,,10/1/1986,274,7,1,440,5,0.6,9,25,15,,,,,
IZEMBEK,1986,10,4,5,1,0,,,,10/4/1986,277,7,1,441,6,0.166666667,1,36,6,,,,,
IZEMBEK,1986,10,4,10,0,0,,,,10/4/1986,277,7,1,442,10,0,0,100,0,,,,,
IZEMBEK,1986,10,4,2,0,0,,,,10/4/1986,277,7,1,443,2,0,0,4,0,,,,,
IZEMBEK,1986,10,4,25,4,0,,,,10/4/1986,277,7,1,444,29,0.137931034,16,841,116,,,,,
IZEMBEK,1986,10,4,5,11,0,,,,10/4/1986,277,7,1,445,16,0.6875,121,256,176,,,,,
IZEMBEK,1986,10,4,35,22,0,,,,10/4/1986,277,7,1,446,57,0.385964912,484,3249,1254,,,,,
IZEMBEK,1986,10,4,24,5,0,,,,10/4/1986,277,7,1,447,29,0.172413793,25,841,145,,,,,
IZEMBEK,1986,10,4,7,2,0,,,,10/4/1986,277,7,1,448,9,0.222222222,4,81,18,,,,,
IZEMBEK,1986,10,4,5,2,0,,,,10/4/1986,277,7,1,449,7,0.285714286,4,49,14,,,,,
IZEMBEK,1986,10,4,14,2,0,,,,10/4/1986,277,7,1,450,16,0.125,4,256,32,,,,,
IZEMBEK,1986,10,4,8,1,0,,,,10/4/1986,277,7,1,451,9,0.111111111,1,81,9,,,,,
IZEMBEK,1986,10,2,29,18,0,,,,10/2/1986,275,7,1,452,47,0.382978723,324,2209,846,,,,,
IZEMBEK,1986,10,2,21,12,0,,,,10/2/1986,275,7,1,453,33,0.363636364,144,1089,396,,,,,
IZEMBEK,1986,10,2,46,5,0,,,,10/2/1986,275,7,1,454,51,0.098039216,25,2601,255,,,,,
IZEMBEK,1986,10,2,13,3,0,,,,10/2/1986,275,7,1,455,16,0.1875,9,256,48,,,,,
IZEMBEK,1986,10,2,4,0,0,,,,10/2/1986,275,7,1,456,4,0,0,16,0,,,,,
IZEMBEK,1986,10,2,25,13,0,,,,10/2/1986,275,7,1,457,38,0.342105263,169,1444,494,,,,,
IZEMBEK,1986,10,2,67,48,0,,,,10/2/1986,275,7,1,458,115,0.417391304,2304,13225,5520,,,,,
IZEMBEK,1986,10,2,16,1,0,,,,10/2/1986,275,7,1,459,17,0.058823529,1,289,17,,,,,
IZEMBEK,1986,10,2,11,4,0,,,,10/2/1986,275,7,1,460,15,0.266666667,16,225,60,,,,,
IZEMBEK,1986,10,2,37,6,0,,,,10/2/1986,275,7,1,461,43,0.139534884,36,1849,258,,,,,
IZEMBEK,1986,10,2,28,24,0,,,,10/2/1986,275,7,1,462,52,0.461538462,576,2704,1248,,,,,
IZEMBEK,1986,10,2,15,1,0,,,,10/2/1986,275,7,1,463,16,0.0625,1,256,16,,,,,
IZEMBEK,1986,10,2,29,14,0,,,,10/2/1986,275,7,1,464,43,0.325581395,196,1849,602,,,,,
IZEMBEK,1986,10,2,7,3,0,,,,10/2/1986,275,7,1,465,10,0.3,9,100,30,,,,,
IZEMBEK,1986,10,2,49,39,0,,,,10/2/1986,275,7,1,466,88,0.443181818,1521,7744,3432,,,,,
EGEGIK,1987,9,24,5,0,0,,,,9/24/1987,267,1,1,467,5,0,0,25,0,,,,,
EGEGIK,1987,9,24,14,0,0,,,,9/24/1987,267,1,1,468,14,0,0,196,0,,,,,
EGEGIK,1987,9,24,9,0,0,,,,9/24/1987,267,1,1,469,9,0,0,81,0,,,,,
UGASHIK,1987,9,24,3,0,0,,,,9/24/1987,267,2,1,470,3,0,0,9,0,,,,,
UGASHIK,1987,9,24,5,0,0,,,,9/24/1987,267,2,1,471,5,0,0,25,0,,,,,
UGASHIK,1987,9,24,4,0,0,,,,9/24/1987,267,2,1,472,4,0,0,16,0,,,,,
UGASHIK,1987,9,24,7,0,0,,,,9/24/1987,267,2,1,473,7,0,0,49,0,,,,,
UGASHIK,1987,9,24,8,0,0,,,,9/24/1987,267,2,1,474,8,0,0,64,0,,,,,
UGASHIK,1987,10,7,7,3,0,,,,10/7/1987,280,2,1,475,10,0.3,9,100,30,,,,,
UGASHIK,1987,10,7,10,1,0,,,,10/7/1987,280,2,1,476,11,0.090909091,1,121,11,,,,,
UGASHIK,1987,10,7,24,0,0,,,,10/7/1987,280,2,1,477,24,0,0,576,0,,,,,
UGASHIK,1987,10,7,3,0,0,,,,10/7/1987,280,2,1,478,3,0,0,9,0,,,,,
UGASHIK,1987,10,7,15,0,0,,,,10/7/1987,280,2,1,479,15,0,0,225,0,,,,,
UGASHIK,1987,10,7,18,1,0,,,,10/7/1987,280,2,1,480,19,0.052631579,1,361,19,,,,,
CINDER,1987,9,24,7,2,0,,,,9/24/1987,267,3,1,481,9,0.222222222,4,81,18,,,,,
CINDER,1987,9,24,28,2,0,,,,9/24/1987,267,3,1,482,30,0.066666667,4,900,60,,,,,
CINDER,1987,9,24,16,0,1,,,,9/24/1987,267,3,1,483,16,0,0,256,0,,,,,
CINDER,1987,9,24,10,0,0,,,,9/24/1987,267,3,1,484,10,0,0,100,0,,,,,
CINDER,1987,9,24,19,5,0,,,,9/24/1987,267,3,1,485,24,0.208333333,25,576,120,,,,,
CINDER,1987,9,24,11,0,0,,,,9/24/1987,267,3,1,486,11,0,0,121,0,,,,,
CINDER,1987,9,24,20,2,0,,,,9/24/1987,267,3,1,487,22,0.090909091,4,484,44,,,,,
CINDER,1987,9,24,9,0,0,,,,9/24/1987,267,3,1,488,9,0,0,81,0,,,,,
CINDER,1987,9,24,14,0,0,,,,9/24/1987,267,3,1,489,14,0,0,196,0,,,,,
CINDER,1987,9,24,5,0,0,,,,9/24/1987,267,3,1,490,5,0,0,25,0,,,,,
CINDER,1987,9,24,12,0,0,,,,9/24/1987,267,3,1,491,12,0,0,144,0,,,,,
CINDER,1987,9,24,6,0,0,,,,9/24/1987,267,3,1,492,6,0,0,36,0,,,,,
CINDER,1987,9,24,9,1,0,,,,9/24/1987,267,3,1,493,10,0.1,1,100,10,,,,,
CINDER,1987,9,24,16,7,0,,,,9/24/1987,267,3,1,494,23,0.304347826,49,529,161,,,,,
CINDER,1987,9,24,15,1,1,,,,9/24/1987,267,3,1,495,16,0.0625,1,256,16,,,,,
CINDER,1987,9,24,6,0,0,,,,9/24/1987,267,3,1,496,6,0,0,36,0,,,,,
CINDER,1987,9,24,1,5,0,,,,9/24/1987,267,3,1,497,6,0.833333333,25,36,30,,,,,
CINDER,1987,9,24,2,0,0,,,,9/24/1987,267,3,1,498,2,0,0,4,0,,,,,
CINDER,1987,9,24,13,2,0,,,,9/24/1987,267,3,1,499,15,0.133333333,4,225,30,,,,,
CINDER,1987,9,24,2,1,0,,,,9/24/1987,267,3,1,500,3,0.333333333,1,9,3,,,,,
CINDER,1987,9,24,23,4,0,,,,9/24/1987,267,3,1,501,27,0.148148148,16,729,108,,,,,
CINDER,1987,9,24,5,3,0,,,,9/24/1987,267,3,1,502,8,0.375,9,64,24,,,,,
CINDER,1987,9,24,5,6,2,,,,9/24/1987,267,3,1,503,11,0.545454545,36,121,66,,,,,
CINDER,1987,9,24,8,0,0,,,,9/24/1987,267,3,1,504,8,0,0,64,0,,,,,
CINDER,1987,9,24,16,4,1,,,,9/24/1987,267,3,1,505,20,0.2,16,400,80,,,,,
CINDER,1987,9,24,15,10,3,,,,9/24/1987,267,3,1,506,25,0.4,100,625,250,,,,,
CINDER,1987,9,26,13,2,0,,,,9/26/1987,269,3,1,507,15,0.133333333,4,225,30,,,,,
CINDER,1987,9,26,6,4,0,,,,9/26/1987,269,3,1,508,10,0.4,16,100,40,,,,,
CINDER,1987,9,26,6,3,0,,,,9/26/1987,269,3,1,509,9,0.333333333,9,81,27,,,,,
CINDER,1987,9,26,10,7,0,,,,9/26/1987,269,3,1,510,17,0.411764706,49,289,119,,,,,
CINDER,1987,9,26,2,1,0,,,,9/26/1987,269,3,1,511,3,0.333333333,1,9,3,,,,,
CINDER,1987,9,26,3,2,0,,,,9/26/1987,269,3,1,512,5,0.4,4,25,10,,,,,
